Question,Answers,Comment,Instructions,Render as
内定をもらった人は、（　）というように、太いパイプがある人だけでした。,長袖善舞,内定をもらった人は、__長袖善舞__というように、太いパイプがある人だけでした。,Type the reading!,Text
事前に何度も調査を重ねて結婚相手を決めたので、（　）、絶対失敗しません。,長袖善舞,事前に何度も調査を重ねて結婚相手を決めたので、__長袖善舞__、絶対失敗しません。,Type the reading!,Text
（　）というから、元手は相当余裕をもって準備したほうがいいよ。,長袖善舞,__長袖善舞__というから、元手は相当余裕をもって準備したほうがいいよ。,Type the reading!,Text
展望台に登り、日本海の波に洗われる（　）が一望でき、眺めの素晴らしさに、いつまでも眺めていました。,長汀曲浦,展望台に登り、日本海の波に洗われる__長汀曲浦__が一望でき、眺めの素晴らしさに、いつまでも眺めていました。,Type the reading!,Text
海岸線を一望できる（　）の風景は旅の疲れも吹き飛ぶほど素晴らしかったようです。,長汀曲浦,海岸線を一望できる__長汀曲浦__の風景は旅の疲れも吹き飛ぶほど素晴らしかったようです。,Type the reading!,Text
ここの海は（　）の眺めが素晴らしいと聞いて訪れましたが、想像以上でした。,長汀曲浦,ここの海は__長汀曲浦__の眺めが素晴らしいと聞いて訪れましたが、想像以上でした。,Type the reading!,Text
（　）の風景に感動し、いつまでも眺めていました。,長汀曲浦,__長汀曲浦__の風景に感動し、いつまでも眺めていました。,Type the reading!,Text
（　）の向こうには穏やかな海が広がっており、大きな客船が見えた。,長汀曲浦,__長汀曲浦__の向こうには穏やかな海が広がっており、大きな客船が見えた。,Type the reading!,Text
大は小を兼ねるというから大きい方にしたんだけど、（　）というように、そもそも大きすぎて着られない。,長鞭馬腹,大は小を兼ねるというから大きい方にしたんだけど、__長鞭馬腹__というように、そもそも大きすぎて着られない。,Type the reading!,Text
健太くんは大きな海外の高級車を買ったんだけれども、（　）、狭い日本では道路を曲がることができず不便で結局乗っていません。,長鞭馬腹,健太くんは大きな海外の高級車を買ったんだけれども、__長鞭馬腹__、狭い日本では道路を曲がることができず不便で結局乗っていません。,Type the reading!,Text
ともこちゃんのように能力のある人でも（　）、一番近くの健太くんを服従させることはできませんでした。,長鞭馬腹,ともこちゃんのように能力のある人でも__長鞭馬腹__、一番近くの健太くんを服従させることはできませんでした。,Type the reading!,Text
スーパーコンピューターでも（　）、最大の素数を瞬時に見つけることはできません。,長鞭馬腹,スーパーコンピューターでも__長鞭馬腹__、最大の素数を瞬時に見つけることはできません。,Type the reading!,Text
ゴッドハンドと言われる名医でも（　）、治せない病気がまだこの世にはいくつも存在しています。,長鞭馬腹,ゴッドハンドと言われる名医でも__長鞭馬腹__、治せない病気がまだこの世にはいくつも存在しています。,Type the reading!,Text
彼らは（　）な兄弟だったから、息もぴったりで二人でよくセッションをしていましたよ。,長枕大被,彼らは__長枕大被__な兄弟だったから、息もぴったりで二人でよくセッションをしていましたよ。,Type the reading!,Text
健太くんとお兄さんは、（　）な兄弟として有名でした。,長枕大被,健太くんとお兄さんは、__長枕大被__な兄弟として有名でした。,Type the reading!,Text
あの兄弟は、まさに（　）、この年になってもまだ一緒に買い物に行くんだって。,長枕大被,あの兄弟は、まさに__長枕大被__、この年になってもまだ一緒に買い物に行くんだって。,Type the reading!,Text
（　）な兄弟だったのに、同じ女性を好きになってから兄弟の中に亀裂が入ってしまったようです。,長枕大被,__長枕大被__な兄弟だったのに、同じ女性を好きになってから兄弟の中に亀裂が入ってしまったようです。,Type the reading!,Text
（　）な兄弟が経営しているお店なんですよ。,長枕大被,__長枕大被__な兄弟が経営しているお店なんですよ。,Type the reading!,Text
老後の資金の心配をしないですみ、さらに余生を楽しむことができるように、（　）でありたいです。,長命富貴,老後の資金の心配をしないですみ、さらに余生を楽しむことができるように、__長命富貴__でありたいです。,Type the reading!,Text
医療技術が発達した今、努力次第で（　）を手に入れることは可能です。,長命富貴,医療技術が発達した今、努力次第で__長命富貴__を手に入れることは可能です。,Type the reading!,Text
おばあちゃんは（　）で恵まれているのに、愛情がほしいとぼやいてぜいたくな悩みを抱えています。,長命富貴,おばあちゃんは__長命富貴__で恵まれているのに、愛情がほしいとぼやいてぜいたくな悩みを抱えています。,Type the reading!,Text
（　）な健太くんのおじいちゃんは、近所の人たちから嫉妬や羨望の目で見られています。,長命富貴,__長命富貴__な健太くんのおじいちゃんは、近所の人たちから嫉妬や羨望の目で見られています。,Type the reading!,Text
（　）なおじいちゃんは、95歳の今でも元気に自分の足でゴルフ場を回っています。,長命富貴,__長命富貴__なおじいちゃんは、95歳の今でも元気に自分の足でゴルフ場を回っています。,Type the reading!,Text
ともこちゃんのように（　）な人だけが、（　）のこの社会を生き抜くことができます。,長目飛耳,ともこちゃんのように__長目飛耳__な人だけが、__弱肉強食__のこの社会を生き抜くことができます。,Type the reading!,Text
ともこちゃんなら（　）に長けているから、鋭いいい案が思いつくかもしれないよ。,長目飛耳,ともこちゃんなら__長目飛耳__に長けているから、鋭いいい案が思いつくかもしれないよ。,Type the reading!,Text
（　）に長けた人じゃないと、この急激なスピードで変化し続ける世の中を渡り歩くことはできません。,長目飛耳,__長目飛耳__に長けた人じゃないと、この急激なスピードで変化し続ける世の中を渡り歩くことはできません。,Type the reading!,Text
（　）な作家が書く本はおもしろいです。,長目飛耳,__長目飛耳__な作家が書く本はおもしろいです。,Type the reading!,Text
（　）な健太くんは、常に情報収集のアンテナをひろげていて努力を怠りません。,長目飛耳,__長目飛耳__な健太くんは、常に情報収集のアンテナをひろげていて努力を怠りません。,Type the reading!,Text
隣の家で（　）が催されていて、もうかれこれ一週間、昼夜を問わずうるさいです。,長夜之飲,隣の家で__長夜之飲__が催されていて、もうかれこれ一週間、昼夜を問わずうるさいです。,Type the reading!,Text
知り合いの店だったので（　）というように、エンドレスな飲み会を開きました。,長夜之飲,知り合いの店だったので__長夜之飲__というように、エンドレスな飲み会を開きました。,Type the reading!,Text
三日三晩の（　）が開かれましたが、僕は二日目にこっそり抜け出したので詳しいことはわかりません。,長夜之飲,三日三晩の__長夜之飲__が開かれましたが、僕は二日目にこっそり抜け出したので詳しいことはわかりません。,Type the reading!,Text
健太くんのお兄さんがやっと結婚の意思を固めたので、友人たちはお祝いのため（　）を開き飲み続けました。,長夜之飲,健太くんのお兄さんがやっと結婚の意思を固めたので、友人たちはお祝いのため__長夜之飲__を開き飲み続けました。,Type the reading!,Text
その宴は（　）だったので、仮眠をとりながら最後まで参加しました。,長夜之飲,その宴は__長夜之飲__だったので、仮眠をとりながら最後まで参加しました。,Type the reading!,Text
健太くんが結婚するなら、ぜひ独身最後のお祝いに（　）を催そうじゃないか。,長夜之楽,健太くんが結婚するなら、ぜひ独身最後のお祝いに__長夜之楽__を催そうじゃないか。,Type the reading!,Text
王様の結婚のお祝いに（　）が開かれ、国民も招かれました。,長夜之楽,王様の結婚のお祝いに__長夜之楽__が開かれ、国民も招かれました。,Type the reading!,Text
その（　）は、伝説の１２０日間には遠く及びませんでしたが、三日三晩続きました。,長夜之楽,その__長夜之楽__は、伝説の１２０日間には遠く及びませんでしたが、三日三晩続きました。,Type the reading!,Text
（　）の後、飲みつかれて二日間ずっと眠り続けました。,長夜之楽,__長夜之楽__の後、飲みつかれて二日間ずっと眠り続けました。,Type the reading!,Text
（　）が開かれ、お店のお酒を全部飲みつくしてしまいました。,長夜之楽,__長夜之楽__が開かれ、お店のお酒を全部飲みつくしてしまいました。,Type the reading!,Text
最近の若者は（　）をわきまえない者が多くて困る。,長幼之序,最近の若者は__長幼之序__をわきまえない者が多くて困る。,Type the reading!,Text
空手道で先輩からしごかれ鍛えられている健太くんは、（　）の精神を大切にしていて、目上の人の命令には絶対服従です。,長幼之序,空手道で先輩からしごかれ鍛えられている健太くんは、__長幼之序__の精神を大切にしていて、目上の人の命令には絶対服従です。,Type the reading!,Text
IT社会に突入してから、能力成果主義になり（　）なんて誰もかえりみなくなりました。,長幼之序,IT社会に突入してから、能力成果主義になり__長幼之序__なんて誰もかえりみなくなりました。,Type the reading!,Text
（　）をわきまえている健太くんは上司からの受けがよく、能力がない割には出世コースに乗っています。,長幼之序,__長幼之序__をわきまえている健太くんは上司からの受けがよく、能力がない割には出世コースに乗っています。,Type the reading!,Text
（　）の精神から考えると（　）制は素晴らしい制度です。,長幼之序,__長幼之序__の精神から考えると__年功序列__制は素晴らしい制度です。,Type the reading!,Text
健太くんの容貌は、（　）なので、隣の席にいて心休まる時がありませんでした。,長頸烏喙,健太くんの容貌は、__長頸烏喙__なので、隣の席にいて心休まる時がありませんでした。,Type the reading!,Text
健太くんの姿は、（　）だから、決して心を開いてはいけません。,長頸烏喙,健太くんの姿は、__長頸烏喙__だから、決して心を開いてはいけません。,Type the reading!,Text
その事件の犯人の顔は、（　）、まさに残忍そうな顔でした。,長頸烏喙,その事件の犯人の顔は、__長頸烏喙__、まさに残忍そうな顔でした。,Type the reading!,Text
（　）といった人相の健太くんとは、一緒に仕事をするのはいいけれども、一緒に飲みに行きたくない。,長頸烏喙,__長頸烏喙__といった人相の健太くんとは、一緒に仕事をするのはいいけれども、一緒に飲みに行きたくない。,Type the reading!,Text
（　）、強欲な人相をしている彼は、いつも面接で落とされるので就職できません。,長頸烏喙,__長頸烏喙__、強欲な人相をしている彼は、いつも面接で落とされるので就職できません。,Type the reading!,Text
健太くんは（　）の精神を胸に秘めているから、いずれ独立すると思うよ。,頂天立地,健太くんは__頂天立地__の精神を胸に秘めているから、いずれ独立すると思うよ。,Type the reading!,Text
健太くんは、いまや（　）の自由の身ですが、自由ゆえに不自由だということも思い知ったようです。,頂天立地,健太くんは、いまや__頂天立地__の自由の身ですが、自由ゆえに不自由だということも思い知ったようです。,Type the reading!,Text
ともこちゃんは（　）というような生き様で、親のお金に頼らず勉強して自分の力で奨学金をとり、さらに公費留学をし、立派な研究者になりました。,頂天立地,ともこちゃんは__頂天立地__というような生き様で、親のお金に頼らず勉強して自分の力で奨学金をとり、さらに公費留学をし、立派な研究者になりました。,Type the reading!,Text
ともこちゃんは、10年間修業をした店をやめ、（　）の身になりました。,頂天立地,ともこちゃんは、10年間修業をした店をやめ、__頂天立地__の身になりました。,Type the reading!,Text
（　）の精神をもった健太くんですが、人間は一人では生きていけないということも十分に理解しています。,頂天立地,__頂天立地__の精神をもった健太くんですが、人間は一人では生きていけないということも十分に理解しています。,Type the reading!,Text
健太くんのきつい言葉を（　）、僕への期待の表れだと思い胸に刻みました。,頂門一針,健太くんのきつい言葉を__頂門一針__、僕への期待の表れだと思い胸に刻みました。,Type the reading!,Text
愛情のない（　）は、（　）とはいえず、ただの批判でありその人を傷つけます。,頂門一針,愛情のない__頂門一針__は、__頂門一針__とはいえず、ただの批判でありその人を傷つけます。,Type the reading!,Text
わずらわしいというけれども、（　）を言ってくれる人がいる健太くんがうらやましい。,頂門一針,わずらわしいというけれども、__頂門一針__を言ってくれる人がいる健太くんがうらやましい。,Type the reading!,Text
ともこちゃんの一言は、（　）、的確かつ端的で、僕の心に突き刺さりました。,頂門一針,ともこちゃんの一言は、__頂門一針__、的確かつ端的で、僕の心に突き刺さりました。,Type the reading!,Text
ともこちゃんが言うことは（　）、ぐうの音も出ませんでした。,頂門一針,ともこちゃんが言うことは__頂門一針__、ぐうの音も出ませんでした。,Type the reading!,Text
先生の（　）からは、僕への期待がにじみ出ていて、僕は思わず泣きそうになりました。,頂門金椎,先生の__頂門金椎__からは、僕への期待がにじみ出ていて、僕は思わず泣きそうになりました。,Type the reading!,Text
先生に言われた（　）は一生僕の心に残ることでしょう。,頂門金椎,先生に言われた__頂門金椎__は一生僕の心に残ることでしょう。,Type the reading!,Text
ともこちゃんの言葉は（　）、まさに僕の弱点を的確についたものでした。,頂門金椎,ともこちゃんの言葉は__頂門金椎__、まさに僕の弱点を的確についたものでした。,Type the reading!,Text
（　）をいってくれるともこちゃんが傍にいたから、僕は道を間違えることなくここまで来ることができました。,頂門金椎,__頂門金椎__をいってくれるともこちゃんが傍にいたから、僕は道を間違えることなくここまで来ることができました。,Type the reading!,Text
（　）と批判は（　）で、その人への思いやりの有無で変わってきます。,頂門金椎,__頂門金椎__と批判は__紙一重__で、その人への思いやりの有無で変わってきます。,Type the reading!,Text
僕の夢は（　）というような、豪邸を建てることです。,鳥革翬飛,僕の夢は__鳥革翬飛__というような、豪邸を建てることです。,Type the reading!,Text
健太くんの家は（　）で有名でしたが、先日の巨大な地震では、あの地区で唯一倒壊しませんでした。,鳥革翬飛,健太くんの家は__鳥革翬飛__で有名でしたが、先日の巨大な地震では、あの地区で唯一倒壊しませんでした。,Type the reading!,Text
学校の裏で建設中の建物は、あまりに立派だから商業施設かと思ったら、（　）な個人宅だったので驚きました。,鳥革翬飛,学校の裏で建設中の建物は、あまりに立派だから商業施設かと思ったら、__鳥革翬飛__な個人宅だったので驚きました。,Type the reading!,Text
ともこちゃんが建設予定の家は（　）、まるでシンデレラ城のような（　）な家です。,鳥革翬飛,ともこちゃんが建設予定の家は__鳥革翬飛__、まるでシンデレラ城のような__豪華絢爛__な家です。,Type the reading!,Text
（　）な家を建てたいので、それにふさわしい工務店を探しています。,鳥革翬飛,__鳥革翬飛__な家を建てたいので、それにふさわしい工務店を探しています。,Type the reading!,Text
風が花の香りを運んできた、（　）、春はもうそこまで来ています。,鳥語花香,風が花の香りを運んできた、__鳥語花香__、春はもうそこまで来ています。,Type the reading!,Text
極寒の冬が終わり、ようやく（　）のいい季節がやってきました。,鳥語花香,極寒の冬が終わり、ようやく__鳥語花香__のいい季節がやってきました。,Type the reading!,Text
花は香り、鳥は生命の歌をさえずり、（　）、一年で一番大好きな季節です。,鳥語花香,花は香り、鳥は生命の歌をさえずり、__鳥語花香__、一年で一番大好きな季節です。,Type the reading!,Text
とうとう桜が咲いた、日本人なら誰もが待っていた季節、もう頭の中まで春風吹いて（　）、早く花見に行きたいよ。,鳥語花香,とうとう桜が咲いた、日本人なら誰もが待っていた季節、もう頭の中まで春風吹いて__鳥語花香__、早く花見に行きたいよ。,Type the reading!,Text
（　）、あまりにのどかで、蝶々と一緒に踊りたくなってきました。,鳥語花香,__鳥語花香__、あまりにのどかで、蝶々と一緒に踊りたくなってきました。,Type the reading!,Text
僕の力を借りるだけ借りて、（　）、もう不要だなんてひどい。,鳥尽弓蔵,僕の力を借りるだけ借りて、__鳥尽弓蔵__、もう不要だなんてひどい。,Type the reading!,Text
教授の研究に尽力したのに、（　）されるなんて。,鳥尽弓蔵,教授の研究に尽力したのに、__鳥尽弓蔵__されるなんて。,Type the reading!,Text
我々短期雇用者は、（　）、プロジェクトが終われば解散、どんなに努力しても社員への道はない。,鳥尽弓蔵,我々短期雇用者は、__鳥尽弓蔵__、プロジェクトが終われば解散、どんなに努力しても社員への道はない。,Type the reading!,Text
（　）というように、相手の都合で首を切られるのは嫌だったので、会社を作りました。,鳥尽弓蔵,__鳥尽弓蔵__というように、相手の都合で首を切られるのは嫌だったので、会社を作りました。,Type the reading!,Text
（　）というように、切り捨てられる日が自分の身に起ころうとは。,鳥尽弓蔵,__鳥尽弓蔵__というように、切り捨てられる日が自分の身に起ころうとは。,Type the reading!,Text
無人島に漂着して一か月ぶりに発見された健太くんは、（　）、栄養状態が悪くやせ衰えていました。,鳥面鵠形,無人島に漂着して一か月ぶりに発見された健太くんは、__鳥面鵠形__、栄養状態が悪くやせ衰えていました。,Type the reading!,Text
世界の九人に一人が（　）で、飢えに苦しみやせ細っているこの現実を何とかしたいです。,鳥面鵠形,世界の九人に一人が__鳥面鵠形__で、飢えに苦しみやせ細っているこの現実を何とかしたいです。,Type the reading!,Text
金銭面で困っているという噂の健太くんに久しぶりに会いましたが、（　）だったので、噂は本当だったようです。,鳥面鵠形,金銭面で困っているという噂の健太くんに久しぶりに会いましたが、__鳥面鵠形__だったので、噂は本当だったようです。,Type the reading!,Text
（　）な健太くんを心配して、クラスメイトが食材をかき集めて持ってきました。,鳥面鵠形,__鳥面鵠形__な健太くんを心配して、クラスメイトが食材をかき集めて持ってきました。,Type the reading!,Text
（　）で苦しんでいる子供たちがいる一方で、肥満で悩む子供たちの国もあり、その差が問題になっています。,鳥面鵠形,__鳥面鵠形__で苦しんでいる子供たちがいる一方で、肥満で悩む子供たちの国もあり、その差が問題になっています。,Type the reading!,Text
周りから何を言われようとも、自分が正しいと思った道を（　）するべきだと思います。,直往邁進,周りから何を言われようとも、自分が正しいと思った道を__直往邁進__するべきだと思います。,Type the reading!,Text
自分を信じて（　）して、努力を積み夢をつかみとりました。,直往邁進,自分を信じて__直往邁進__して、努力を積み夢をつかみとりました。,Type the reading!,Text
空手の世界一になるために、大事な何かを犠牲にしたとしても（　）することを決意しました。,直往邁進,空手の世界一になるために、大事な何かを犠牲にしたとしても__直往邁進__することを決意しました。,Type the reading!,Text
雲行きが怪しかったのですが、戻るより進むべきだと判断し、（　）することにしました。,直往邁進,雲行きが怪しかったのですが、戻るより進むべきだと判断し、__直往邁進__することにしました。,Type the reading!,Text
（　）して突き進めば、今なら敵軍の油断をつくことができるでしょう。,直往邁進,__直往邁進__して突き進めば、今なら敵軍の油断をつくことができるでしょう。,Type the reading!,Text
他人の子供に対して愛情ある（　）をしてくれる大人が減ってしまいました。,直言極諫,他人の子供に対して愛情ある__直言極諫__をしてくれる大人が減ってしまいました。,Type the reading!,Text
寝たふりをして優先座席を譲らない若者に（　）しました。,直言極諫,寝たふりをして優先座席を譲らない若者に__直言極諫__しました。,Type the reading!,Text
ともこちゃんに対して（　）できる人なんてこの世にいないでしょう。,直言極諫,ともこちゃんに対して__直言極諫__できる人なんてこの世にいないでしょう。,Type the reading!,Text
これからの長い付き合いを考えると、心の赴くままに（　）することはできませんでした。,直言極諫,これからの長い付き合いを考えると、心の赴くままに__直言極諫__することはできませんでした。,Type the reading!,Text
（　）しておけばよかったと後悔しています。,直言極諫,__直言極諫__しておけばよかったと後悔しています。,Type the reading!,Text
彼の性格は（　）で、短絡的に言動するところが評判を悪くしていた。,直情径行,彼の性格は__直情径行__で、短絡的に言動するところが評判を悪くしていた。,Type the reading!,Text
気性は激しく、（　）で、自分の行動は常に覆った通りに実行するのが彼だった。,直情径行,気性は激しく、__直情径行__で、自分の行動は常に覆った通りに実行するのが彼だった。,Type the reading!,Text
（　）は彼女の悪いところでもあるが、目的に素直であるところは良いところでもあった。,直情径行,__直情径行__は彼女の悪いところでもあるが、目的に素直であるところは良いところでもあった。,Type the reading!,Text
（　）の振る舞いに皆激怒した。,直情径行,__直情径行__の振る舞いに皆激怒した。,Type the reading!,Text
健太くんの目を見て、詐欺ではなく（　）だと分かった。,直情真気,健太くんの目を見て、詐欺ではなく__直情真気__だと分かった。,Type the reading!,Text
健太くんの（　）を見せてみよ。,直情真気,健太くんの__直情真気__を見せてみよ。,Type the reading!,Text
演説を聞いて（　）が伝わったので、この人に投票しようと思いました。,直情真気,演説を聞いて__直情真気__が伝わったので、この人に投票しようと思いました。,Type the reading!,Text
ともこちゃんは電話では（　）は伝えられないと考え、直接会うことにしました。,直情真気,ともこちゃんは電話では__直情真気__は伝えられないと考え、直接会うことにしました。,Type the reading!,Text
（　）を伝えるために、健太くんは、百回手紙を書きなおしました。,直情真気,__直情真気__を伝えるために、健太くんは、百回手紙を書きなおしました。,Type the reading!,Text
社長の話を聞く際、社員は常に（　）の姿勢を保たなければならないという会社だったが、それゆえ、耐えきれずに辞める人も後を絶たないようだ。,直立不動,社長の話を聞く際、社員は常に__直立不動__の姿勢を保たなければならないという会社だったが、それゆえ、耐えきれずに辞める人も後を絶たないようだ。,Type the reading!,Text
その軍隊は（　）の姿勢を決して崩すことがなく、まさに軍事国家であることを国内外に知らしめる効果はあった。,直立不動,その軍隊は__直立不動__の姿勢を決して崩すことがなく、まさに軍事国家であることを国内外に知らしめる効果はあった。,Type the reading!,Text
あの会長の秘書はいつも（　）で、会長のそばから離れることはなく、いつも機敏に行動していた。,直立不動,あの会長の秘書はいつも__直立不動__で、会長のそばから離れることはなく、いつも機敏に行動していた。,Type the reading!,Text
（　）の姿勢で叫ぶのが日課だった。,直立不動,__直立不動__の姿勢で叫ぶのが日課だった。,Type the reading!,Text
（　）で社歌を歌うことを強要され、少しでも気を許すと叱責の対象となった。,直立不動,__直立不動__で社歌を歌うことを強要され、少しでも気を許すと叱責の対象となった。,Type the reading!,Text
電気製品に弱い私にも（　）な説明書で分かりやすかったです。,直截簡明,電気製品に弱い私にも__直截簡明__な説明書で分かりやすかったです。,Type the reading!,Text
健太くんは（　）な性格で、ずばりと言うその言葉は時に人を傷つけます。,直截簡明,健太くんは__直截簡明__な性格で、ずばりと言うその言葉は時に人を傷つけます。,Type the reading!,Text
ともこちゃんにダークマターについて質問をしたら、（　）な説明でわかりやすく教えてくれました。,直截簡明,ともこちゃんにダークマターについて質問をしたら、__直截簡明__な説明でわかりやすく教えてくれました。,Type the reading!,Text
ここは（　）な言葉ではなく、婉曲な表現で平和的解決を試みましょう。,直截簡明,ここは__直截簡明__な言葉ではなく、婉曲な表現で平和的解決を試みましょう。,Type the reading!,Text
（　）に言わせてもらうならば、健太くんはもっと努力をしたほうがいいと思う。,直截簡明,__直截簡明__に言わせてもらうならば、健太くんはもっと努力をしたほうがいいと思う。,Type the reading!,Text
女性探検家であるともこちゃんは、（　）なので、どんな土地へも恐れずに（　）のおもむくまま足を運ぶ。,沈毅雄武,女性探検家であるともこちゃんは、__沈毅雄武__なので、どんな土地へも恐れずに__好奇心__のおもむくまま足を運ぶ。,Type the reading!,Text
健太くんは（　）なので、正義の名のもとに戦うことを厭わない。,沈毅雄武,健太くんは__沈毅雄武__なので、正義の名のもとに戦うことを厭わない。,Type the reading!,Text
空手部の部長には、（　）な人がふさわしい。,沈毅雄武,空手部の部長には、__沈毅雄武__な人がふさわしい。,Type the reading!,Text
（　）な性格の健太くんは、警察の仕事が似合うかもしれない。,沈毅雄武,__沈毅雄武__な性格の健太くんは、警察の仕事が似合うかもしれない。,Type the reading!,Text
（　）なともこちゃんなら、列強相手でも怯まずに舌戦を交えるでしょう。,沈毅雄武,__沈毅雄武__なともこちゃんなら、列強相手でも怯まずに舌戦を交えるでしょう。,Type the reading!,Text
彼女は、（　）、通学中に見初めた人も多く、山手線に咲く一輪の花と言われています。,沈魚落雁,彼女は、__沈魚落雁__、通学中に見初めた人も多く、山手線に咲く一輪の花と言われています。,Type the reading!,Text
秋田には色白の（　）ばかりだという評判です。,沈魚落雁,秋田には色白の__沈魚落雁__ばかりだという評判です。,Type the reading!,Text
今日のミスコンテストには、（　）がそろっていて、誰が優勝してもおかしくないです。,沈魚落雁,今日のミスコンテストには、__沈魚落雁__がそろっていて、誰が優勝してもおかしくないです。,Type the reading!,Text
ともこちゃんは（　）なので、その噂は都会まで届き、わざわざスカウトの人が来るほどです。,沈魚落雁,ともこちゃんは__沈魚落雁__なので、その噂は都会まで届き、わざわざスカウトの人が来るほどです。,Type the reading!,Text
（　）のともこちゃんは、告白されるなんて（　）事です。,沈魚落雁,__沈魚落雁__のともこちゃんは、告白されるなんて__日常茶飯__事です。,Type the reading!,Text
打開策を考えるために（　）したいから、ちょっと静かにしていてくれないか。,沈思凝想,打開策を考えるために__沈思凝想__したいから、ちょっと静かにしていてくれないか。,Type the reading!,Text
一時間（　）して、ともこちゃんに面と向かって何と告げるか決めました。,沈思凝想,一時間__沈思凝想__して、ともこちゃんに面と向かって何と告げるか決めました。,Type the reading!,Text
かれこれ三時間（　）していますが、一向に結論が見えてきません。,沈思凝想,かれこれ三時間__沈思凝想__していますが、一向に結論が見えてきません。,Type the reading!,Text
（　）しても答えが見いだせないときは、思い切って考えることをやめて散歩をするとひらめく瞬間があったりします。,沈思凝想,__沈思凝想__しても答えが見いだせないときは、思い切って考えることをやめて散歩をするとひらめく瞬間があったりします。,Type the reading!,Text
（　）してこの危機から抜け出す方法を考えました。,沈思凝想,__沈思凝想__してこの危機から抜け出す方法を考えました。,Type the reading!,Text
彼女は、「あの人って、いつも静かだよね。（　）型のタイプの人なのかな。何を考えているから分からないから、内向型な人って苦手だなあ。」と言っていた。,沈思黙考,彼女は、「あの人って、いつも静かだよね。__沈思黙考__型のタイプの人なのかな。何を考えているから分からないから、内向型な人って苦手だなあ。」と言っていた。,Type the reading!,Text
哲学を専攻している彼は、いつも（　）しているように感じる。（　）して、突き詰めて考えなければ気が済まない性格なのかもしれない。,沈思黙考,哲学を専攻している彼は、いつも__沈思黙考__しているように感じる。__沈思黙考__して、突き詰めて考えなければ気が済まない性格なのかもしれない。,Type the reading!,Text
私は文章を書くことは好きだが、口下手である。もともと話すことが苦手というのもあるが、大学で（　）してレポートを書くことが身についた分、それが癖になって、日常のたわいないことでも（　）するようになってしまい、コミュニケーションをとる際に受け答えをスムーズに行うことができなくなってしまったからである。,沈思黙考,私は文章を書くことは好きだが、口下手である。もともと話すことが苦手というのもあるが、大学で__沈思黙考__してレポートを書くことが身についた分、それが癖になって、日常のたわいないことでも__沈思黙考__するようになってしまい、コミュニケーションをとる際に受け答えをスムーズに行うことができなくなってしまったからである。,Type the reading!,Text
私は文章を書くことが大好きで、文章を考える時や文章を書く時は（　）している。,沈思黙考,私は文章を書くことが大好きで、文章を考える時や文章を書く時は__沈思黙考__している。,Type the reading!,Text
研究者を目指している彼は、（　）型であり、研究の成果をあげ、一目置かれている。,沈思黙考,研究者を目指している彼は、__沈思黙考__型であり、研究の成果をあげ、一目置かれている。,Type the reading!,Text
動くなという声を無視して、（　）に向かってくる健太くんに、銀行強盗は怯んだ。,沈着大胆,動くなという声を無視して、__沈着大胆__に向かってくる健太くんに、銀行強盗は怯んだ。,Type the reading!,Text
知事が（　）に初動対応を行ったおかげで、被災者の数を押さえることができた。,沈着大胆,知事が__沈着大胆__に初動対応を行ったおかげで、被災者の数を押さえることができた。,Type the reading!,Text
健太くんは（　）な性格なので、SNSでどれだけ炎上しようが知ったこっちゃない。,沈着大胆,健太くんは__沈着大胆__な性格なので、SNSでどれだけ炎上しようが知ったこっちゃない。,Type the reading!,Text
健太くんは、（　）に自殺しようとしている女性を説得した。,沈着大胆,健太くんは、__沈着大胆__に自殺しようとしている女性を説得した。,Type the reading!,Text
（　）なともこちゃんは、政治家に向いていると思う。,沈着大胆,__沈着大胆__なともこちゃんは、政治家に向いていると思う。,Type the reading!,Text
彼女はあれだけの地位をゆるぎないものとしたにも関わらず、尊大ぶることがなく常に（　）でした。,沈着冷静,彼女はあれだけの地位をゆるぎないものとしたにも関わらず、尊大ぶることがなく常に__沈着冷静__でした。,Type the reading!,Text
彼は（　）で実に頭が切れる男であったが、早い死に皆悲しんだ。,沈着冷静,彼は__沈着冷静__で実に頭が切れる男であったが、早い死に皆悲しんだ。,Type the reading!,Text
大事故を起こしたにもかかわらず、（　）な対処が命を救った要因でした。,沈着冷静,大事故を起こしたにもかかわらず、__沈着冷静__な対処が命を救った要因でした。,Type the reading!,Text
柔道の試合では、気合いを前面に出す選手もいれば、常に（　）な選手もいるのが特徴だ。,沈着冷静,柔道の試合では、気合いを前面に出す選手もいれば、常に__沈着冷静__な選手もいるのが特徴だ。,Type the reading!,Text
（　）に深呼吸3回、これが大事な試合前に行う儀式だった。,沈着冷静,__沈着冷静__に深呼吸3回、これが大事な試合前に行う儀式だった。,Type the reading!,Text
僕の心にフィットするような、こんな心地よい（　）な芸術作品に今まで出会ったことがありませんでした。,沈著痛快,僕の心にフィットするような、こんな心地よい__沈著痛快__な芸術作品に今まで出会ったことがありませんでした。,Type the reading!,Text
日々のストレスを解消できるような、（　）な曲ばかり集めたCDを製作しようと思っています。,沈著痛快,日々のストレスを解消できるような、__沈著痛快__な曲ばかり集めたCDを製作しようと思っています。,Type the reading!,Text
ともこちゃんは（　）な音楽を奏でる天才音楽家なんです。,沈著痛快,ともこちゃんは__沈著痛快__な音楽を奏でる天才音楽家なんです。,Type the reading!,Text
